YEAR,DOY,Hour,"BZ, nT (GSE)","SW Proton Density, N/cm^3","SW Plasma Speed, km/s",Flow pressure,E elecrtric field,"Dst-index, nT"
2001,216,6,2.6,4.3,388.0,1.21,-0.89,2
2001,216,7,-0.7,4.3,395.0,1.25,-0.24,5
2001,216,8,0.2,4.1,399.0,1.23,-0.72,4
2001,216,9,-1.6,4.4,418.0,1.41,-0.17,5
2001,216,10,-2.9,4.3,426.0,1.4,0.68,5
2001,216,11,-3.4,4.5,409.0,1.38,1.1,3
2001,216,12,-4.6,5.0,416.0,1.58,1.21,1
2001,216,13,-5.5,4.3,412.0,1.32,1.61,2
2001,216,14,-5.2,5.4,422.0,1.73,1.65,2
2001,216,15,-5.0,5.2,401.0,1.5,1.72,3
2001,216,16,-5.1,4.0,388.0,1.08,1.55,1
2001,216,17,-5.1,3.8,378.0,0.97,1.66,-3
2001,216,18,-4.9,2.8,373.0,0.7,1.57,-12
2001,216,19,-4.3,3.3,371.0,0.81,1.48,-15
2001,216,20,-2.3,3.1,367.0,0.75,0.7,-17
2001,216,21,-1.7,3.6,363.0,0.85,0.54,-17
2001,216,22,0.3,4.3,366.0,1.02,-0.18,-17
2001,216,23,-1.7,3.9,358.0,0.9,0.54,-13
2001,217,0,-3.7,3.3,355.0,0.77,1.28,-11
2001,217,1,-1.2,4.3,370.0,1.1,0.37,-10
2001,217,2,-1.1,5.0,376.0,1.29,0.26,-3
2001,217,3,-1.5,6.2,375.0,1.58,0.26,3
2001,217,4,-2.8,5.4,373.0,1.38,0.56,3
2001,217,5,-5.9,4.9,370.0,1.23,1.78,2
2001,217,6,-6.9,5.2,377.0,1.32,2.45,-3
2001,217,7,-4.8,7.3,378.0,1.88,1.59,-13
2001,217,8,-3.1,10.3,381.0,2.71,0.69,-18
2001,217,9,-4.6,12.9,385.0,3.47,1.81,-9
2001,217,10,-4.0,11.3,388.0,3.18,1.51,-5
2001,217,11,-3.6,13.8,390.0,4.16,1.56,-6
2001,217,12,-4.3,7.4,426.0,2.72,2.9,-7
2001,217,13,-6.4,5.4,458.0,2.15,4.49,-19
2001,217,14,-1.8,6.6,475.0,2.85,1.14,-34
2001,217,15,6.0,3.8,472.0,1.77,-3.49,-40
2001,217,16,6.3,4.5,477.0,2.07,-2.67,-25
2001,217,17,6.4,4.3,476.0,1.95,-2.14,-22
2001,217,18,1.4,5.2,444.0,2.11,-0.18,-28
2001,217,19,1.3,5.0,453.0,2.12,-0.05,-34
2001,217,20,2.1,4.0,446.0,1.6,-0.62,-33
2001,217,21,5.7,3.8,457.0,1.59,-2.56,-33
2001,217,22,3.8,4.6,463.0,1.94,-1.9,-23
2001,217,23,0.0,6.0,455.0,2.35,-0.09,-17
2001,218,0,1.1,8.2,454.0,3.43,-0.54,-17
2001,218,1,1.1,11.0,456.0,4.71,-0.5,-11
2001,218,2,-0.3,6.8,449.0,2.85,0.22,-11
2001,218,3,0.6,6.7,460.0,2.91,-0.0,-9
2001,218,4,-0.9,13.3,445.0,5.3,0.4,-2
2001,218,5,2.5,11.3,445.0,4.38,-1.11,-5
2001,218,6,0.7,8.3,467.0,3.59,0.33,-4
2001,218,7,3.4,7.3,455.0,3.01,-0.5,-8
2001,218,8,-5.1,10.4,435.0,3.84,2.65,-9
2001,218,9,-5.1,8.8,437.0,3.24,1.88,-17
2001,218,10,-6.3,7.9,434.0,2.96,2.78,-15
2001,218,11,-5.8,9.2,431.0,3.45,3.45,-19
2001,218,12,-4.5,7.1,422.0,2.53,3.04,-14
2001,218,13,-4.6,6.9,425.0,2.47,3.19,-18
2001,218,14,-5.8,7.1,412.0,2.4,2.72,-23
2001,218,15,-1.7,6.2,417.0,2.26,1.42,-23
2001,218,16,-5.4,5.0,430.0,2.0,2.15,-20
2001,218,17,-2.1,4.3,432.0,1.66,1.25,-28
2001,218,18,-3.2,4.7,436.0,1.8,1.4,-31
2001,218,19,0.5,4.5,433.0,1.74,-0.04,-32
2001,218,20,0.7,4.5,451.0,1.87,-0.14,-29
2001,218,21,0.0,4.3,456.0,1.82,0.18,-29
2001,218,22,1.0,4.4,442.0,1.74,-0.44,-26
2001,218,23,-1.1,3.9,436.0,1.52,0.35,-24
2001,219,0,-2.6,3.7,433.0,1.44,1.0,-26
2001,219,1,-3.2,3.8,436.0,1.51,1.26,-21
2001,219,2,-2.6,3.8,435.0,1.46,1.09,-14
2001,219,3,0.5,4.3,433.0,1.6,0.17,-10
2001,219,4,0.2,4.0,416.0,1.36,-0.04,-9
2001,219,5,-1.7,3.8,417.0,1.3,0.67,-9
2001,219,6,-2.1,4.1,427.0,1.47,0.47,-7
2001,219,7,0.0,4.3,421.0,1.53,0.17,-11
2001,219,8,-0.6,4.3,431.0,1.52,0.91,-13
2001,219,9,-1.4,3.8,426.0,1.35,0.64,-11
2001,219,10,-0.3,3.8,424.0,1.35,0.64,-5
2001,219,11,0.0,4.2,430.0,1.56,0.73,-6
2001,219,12,-0.6,4.0,420.0,1.42,0.55,-8
2001,219,13,0.2,3.8,416.0,1.34,-0.0,-10
2001,219,14,1.0,3.9,417.0,1.38,-0.33,-6
2001,219,15,2.4,4.5,420.0,1.57,-0.71,-2
2001,219,16,3.0,4.9,441.0,1.91,-1.06,1
2001,219,17,2.8,4.2,455.0,1.76,-1.05,0
2001,219,18,4.2,5.2,436.0,1.97,-1.61,0
2001,219,19,2.3,4.4,414.0,1.52,-0.79,-1
2001,219,20,2.4,4.7,416.0,1.64,-0.87,1
2001,219,21,3.0,5.2,422.0,1.86,-1.14,-3
2001,219,22,1.8,4.9,427.0,1.77,-0.56,-4
2001,219,23,1.3,4.5,412.0,1.5,-0.37,-10
2001,220,0,0.9,4.4,403.0,1.42,-0.16,-17
2001,220,1,1.6,4.6,394.0,1.41,-0.47,-16
2001,220,2,0.7,4.2,387.0,1.24,-0.12,-9
2001,220,3,1.5,3.9,385.0,1.15,-0.5,-6
2001,220,4,1.8,4.2,391.0,1.28,-0.47,-1
2001,220,5,1.7,4.4,393.0,1.35,-0.24,1
2001,220,6,-0.2,3.4,379.0,0.97,0.11,-4
2001,220,7,-1.4,3.9,382.0,1.15,0.95,-11
2001,220,8,-0.8,3.7,377.0,1.09,0.68,-15
2001,220,9,0.6,4.2,386.0,1.24,0.42,-14
2001,220,10,-0.6,4.3,384.0,1.27,0.81,-7
2001,220,11,1.5,4.3,387.0,1.28,0.15,-4
2001,220,12,0.4,4.3,395.0,1.36,0.59,-4
2001,220,13,0.3,4.8,389.0,1.49,0.62,-1
2001,220,14,0.5,5.0,388.0,1.51,0.5,3
2001,220,15,1.4,3.9,378.0,1.09,0.08,7
2001,220,16,2.7,4.0,370.0,1.09,-0.63,9
2001,220,17,2.6,4.5,368.0,1.21,-0.63,10
2001,220,18,1.9,4.4,363.0,1.15,-0.44,9
2001,220,19,-0.3,4.7,363.0,1.21,0.22,9
2001,220,20,3.4,5.0,370.0,1.34,-1.15,6
2001,220,21,1.8,5.4,373.0,1.5,-0.52,4
2001,220,22,3.0,5.3,373.0,1.49,-0.97,5
2001,220,23,2.5,6.1,381.0,1.82,-0.8,5
2001,221,0,1.6,6.1,381.0,1.83,-0.46,4
2001,221,1,2.2,999.9,352.0,99.99,-0.74,3
2001,221,2,-0.2,6.7,356.0,1.74,0.14,7
2001,221,3,0.0,6.7,365.0,1.87,0.22,7
2001,221,4,-2.3,6.6,360.0,1.8,0.9,4
2001,221,5,2.7,6.4,373.0,1.88,-0.6,2
2001,221,6,2.4,5.3,374.0,1.55,-0.34,3
2001,221,7,2.7,5.3,379.0,1.54,-0.45,4
2001,221,8,3.6,4.9,374.0,1.38,-0.82,2
2001,221,9,2.7,4.6,375.0,1.29,-0.19,1
2001,221,10,3.2,5.1,372.0,1.35,-0.63,1
2001,221,11,1.4,4.3,362.0,1.07,0.4,2
2001,221,12,-1.9,4.2,365.0,1.07,1.42,1
2001,221,13,-0.8,4.2,367.0,1.07,0.99,0
2001,221,14,-0.2,4.4,370.0,1.15,0.74,1
2001,221,15,-1.8,4.1,363.0,1.07,1.16,3
2001,221,16,1.4,4.2,368.0,1.09,-0.07,4
2001,221,17,0.4,4.5,370.0,1.21,0.3,8
2001,221,18,-0.9,4.8,366.0,1.26,0.66,8
2001,221,19,-1.6,5.8,360.0,1.52,0.79,5
2001,221,20,3.7,5.3,360.0,1.44,-1.12,0
2001,221,21,1.2,6.2,353.0,1.5,-0.21,1
2001,221,22,2.1,11.2,364.0,2.94,-0.66,11
2001,221,23,4.0,16.5,378.0,4.63,-1.36,14
2001,222,0,6.7,15.4,382.0,4.34,-2.71,15
2001,222,1,3.7,11.7,385.0,3.45,-1.66,15
2001,222,2,7.5,11.2,384.0,3.32,-2.76,19
2001,222,3,5.9,13.1,389.0,3.81,-2.3,24
2001,222,4,-0.2,14.6,386.0,4.11,-0.5,24
2001,222,5,-2.0,8.3,382.0,2.31,-0.15,14
2001,222,6,-3.4,6.0,397.0,1.93,0.12,9
2001,222,7,-2.1,5.4,414.0,2.02,0.75,5
2001,222,8,-2.0,5.3,429.0,2.14,0.21,4
2001,222,9,2.1,5.6,447.0,2.24,-0.98,4
2001,222,10,1.7,5.3,462.0,2.24,-1.06,4
2001,222,11,2.9,4.7,470.0,2.12,-1.46,6
2001,222,12,2.7,4.7,473.0,2.19,-1.32,6
2001,222,13,1.8,4.3,472.0,1.93,-0.76,6
2001,222,14,1.0,4.1,470.0,1.8,-0.42,8
2001,222,15,-0.6,4.0,469.0,1.83,0.23,10
2001,222,16,-0.9,3.8,463.0,1.71,0.42,12
2001,222,17,-1.4,3.3,460.0,1.46,0.41,11
2001,222,18,-1.1,3.5,452.0,1.51,0.14,7
2001,222,19,-2.1,3.5,443.0,1.36,0.66,9
2001,222,20,-2.7,3.7,439.0,1.39,1.01,10
2001,222,21,-2.6,3.7,432.0,1.37,0.99,5
2001,222,22,-3.0,3.6,430.0,1.33,1.16,2
2001,222,23,-3.2,3.6,428.0,1.33,1.28,-3
2001,223,0,-2.8,3.6,426.0,1.3,1.06,-8
2001,223,1,-2.3,3.4,425.0,1.18,0.77,-7
2001,223,2,-1.3,3.3,427.0,1.15,0.3,-2
2001,223,3,-0.3,3.1,429.0,1.1,-0.21,-1
2001,223,4,0.1,3.1,429.0,1.1,-0.43,-1
2001,223,5,0.3,3.1,430.0,1.08,-0.6,0
2001,223,6,0.1,2.9,435.0,1.06,-0.61,2
2001,223,7,0.0,2.8,425.0,1.01,-0.59,4
2001,223,8,-0.3,2.8,425.0,1.0,-0.47,4
2001,223,9,-0.4,2.8,423.0,1.02,-0.42,3
2001,223,10,-0.4,2.4,421.0,0.87,-0.38,2
2001,223,11,-0.3,2.3,411.0,0.79,-0.29,5
2001,223,12,-0.3,2.5,402.0,0.81,-0.12,7
2001,223,13,0.3,2.2,405.0,0.71,-0.32,5
2001,223,14,-0.2,1.9,405.0,0.61,-0.08,6
2001,223,15,-0.4,1.8,405.0,0.58,-0.0,6
2001,223,16,-0.4,1.9,396.0,0.58,-0.08,7
2001,223,17,-1.6,2.4,366.0,0.63,0.29,11
2001,223,18,-1.6,999.9,355.0,99.99,0.32,11
2001,223,19,-0.7,999.9,352.0,99.99,0.04,13
2001,223,20,-0.8,999.9,352.0,99.99,0.11,15
2001,223,21,-3.0,999.9,356.0,99.99,0.96,16
2001,223,22,-4.1,999.9,356.0,99.99,1.42,14
2001,223,23,-3.4,999.9,351.0,99.99,1.05,8
2001,224,0,-2.5,999.9,343.0,99.99,0.69,3
2001,224,1,-1.1,999.9,337.0,99.99,0.17,2
2001,224,2,-3.3,999.9,335.0,99.99,1.0,1
2001,224,3,-1.4,999.9,335.0,99.99,0.2,-2
2001,224,4,-0.2,999.9,329.0,99.99,-0.16,-1
2001,224,5,-1.4,999.9,323.0,99.99,0.23,1
2001,224,6,-1.4,999.9,323.0,99.99,0.23,4
2001,224,7,-0.6,999.9,323.0,99.99,-0.23,5
2001,224,8,0.1,999.9,323.0,99.99,-0.42,7
2001,224,9,2.0,999.9,324.0,99.99,-1.1,9
2001,224,10,2.0,999.9,333.0,99.99,-0.97,12
2001,224,11,3.6,14.7,349.0,3.62,-1.4,23
2001,224,12,3.7,32.1,384.0,9.77,-2.73,39
2001,224,13,1.1,26.7,375.0,7.4,-1.43,36
2001,224,14,5.3,31.3,367.0,8.14,-2.06,42
2001,224,15,-4.6,28.6,364.0,7.54,0.51,41
2001,224,16,-7.5,26.8,362.0,6.26,1.27,34
2001,224,17,-4.2,20.5,358.0,5.05,0.39,19
2001,224,18,-3.0,17.7,351.0,4.44,0.32,18
2001,224,19,0.3,22.1,375.0,6.04,-0.83,25
2001,224,20,-0.1,16.6,381.0,4.76,-0.5,25
2001,224,21,-1.1,15.1,416.0,4.77,0.71,19
2001,224,22,1.6,19.2,429.0,6.7,-0.86,18
2001,224,23,-1.9,18.5,425.0,6.47,0.47,21
2001,225,0,0.8,15.1,420.0,4.75,-0.88,18
2001,225,1,-5.0,8.3,407.0,2.55,1.63,12
2001,225,2,-11.1,8.4,401.0,2.58,4.69,6
2001,225,3,-7.6,12.0,409.0,3.85,3.39,-11
2001,225,4,10.3,8.0,396.0,2.41,-4.75,-32
2001,225,5,4.4,10.9,396.0,3.23,-2.46,-20
2001,225,6,-4.5,8.9,386.0,2.62,0.35,-17
2001,225,7,-3.1,7.7,392.0,2.28,0.12,-20
2001,225,8,9.6,6.7,396.0,2.21,-3.01,-25
2001,225,9,7.5,7.9,396.0,2.69,-1.58,-20
2001,225,10,5.4,5.1,392.0,1.67,-0.35,-17
2001,225,11,8.5,5.1,395.0,1.66,-1.66,-12
2001,225,12,2.4,4.6,401.0,1.59,0.92,-8
2001,225,13,7.5,6.0,409.0,2.08,-1.31,-3
2001,225,14,8.2,6.9,408.0,2.32,-1.92,-1
2001,225,15,6.4,6.6,399.0,2.11,-1.04,-1
2001,225,16,9.2,6.9,402.0,2.23,-2.45,2
2001,225,17,-1.4,7.3,397.0,2.41,1.67,2
2001,225,18,2.4,6.2,398.0,2.01,-0.0,-8
2001,225,19,7.2,6.4,404.0,2.1,-2.22,-4
2001,225,20,5.6,6.4,413.0,2.26,-1.65,1
2001,225,21,2.3,6.0,407.0,2.02,-0.37,1
2001,225,22,2.3,6.5,421.0,2.24,-0.51,-4
2001,225,23,8.9,6.9,435.0,2.49,-3.44,-3
2001,226,0,1.3,6.1,431.0,2.22,-0.09,0
2001,226,1,3.1,6.0,431.0,2.14,-0.86,0
2001,226,2,3.3,5.3,436.0,1.95,-0.65,-4
2001,226,3,8.1,4.8,448.0,1.85,-2.82,-7
2001,226,4,4.9,4.0,446.0,1.52,-0.98,-5
2001,226,5,5.3,4.4,446.0,1.71,-1.11,-4
2001,226,6,5.1,4.5,451.0,1.81,-0.95,-2
2001,226,7,3.0,4.4,454.0,1.93,0.05,-2
2001,226,8,3.8,4.6,470.0,2.12,-0.47,-1
2001,226,9,2.7,4.2,468.0,1.86,0.56,-2
2001,226,10,-4.5,4.4,455.0,1.83,2.5,-4
2001,226,11,-2.5,3.4,461.0,1.44,2.4,-12
2001,226,12,-0.9,3.0,456.0,1.23,1.64,-16
2001,226,13,2.1,2.6,466.0,1.09,0.33,-16
2001,226,14,-1.1,2.3,455.0,0.91,1.41,-16
2001,226,15,-2.0,2.0,450.0,0.79,1.49,-17
2001,226,16,1.3,2.2,449.0,1.05,-0.0,-20
2001,226,17,0.2,2.0,465.0,0.83,0.51,-17
2001,226,18,-0.6,2.0,464.0,0.81,0.74,-15
2001,226,19,-0.7,1.7,478.0,0.74,0.76,-14
2001,226,20,-1.6,1.6,473.0,0.67,1.09,-14
2001,226,21,-2.8,1.6,487.0,0.71,1.56,-15
2001,226,22,-0.4,1.7,453.0,0.65,0.36,-18
2001,226,23,0.8,1.8,454.0,0.7,-0.14,-13
2001,227,0,-0.6,1.7,467.0,0.69,0.56,-9
2001,227,1,0.3,1.7,448.0,0.63,0.13,-10
2001,227,2,0.4,1.7,444.0,0.61,0.13,-11
2001,227,3,-0.6,1.8,444.0,0.65,0.58,-11
2001,227,4,-1.9,1.9,436.0,0.68,1.09,-13
2001,227,5,-0.1,2.0,447.0,0.74,0.63,-14
2001,227,6,2.1,1.9,463.0,0.76,-0.32,-16
2001,227,7,1.6,1.9,438.0,0.68,0.13,-12
2001,227,8,1.8,2.2,442.0,0.81,0.04,-10
2001,227,9,2.2,2.1,447.0,0.79,-0.04,-10
2001,227,10,0.9,1.9,434.0,0.69,0.56,-10
2001,227,11,1.8,2.2,440.0,0.82,0.13,-10
2001,227,12,1.9,1.8,429.0,0.62,0.09,-10
2001,227,13,1.6,1.8,417.0,0.58,0.13,-7
2001,227,14,3.0,1.9,415.0,0.59,-0.54,-6
2001,227,15,-0.6,2.2,409.0,0.69,0.86,-4
2001,227,16,0.5,2.0,410.0,0.64,0.41,-6
2001,227,17,-0.4,2.7,411.0,0.86,0.7,-6
2001,227,18,-1.9,2.8,412.0,0.89,1.15,-4
2001,227,19,0.0,2.6,398.0,0.78,0.32,-6
2001,227,20,1.6,2.3,408.0,0.72,-0.33,-7
2001,227,21,-0.1,1.9,402.0,0.58,0.32,-7
2001,227,22,0.9,2.0,398.0,0.62,-0.08,-6
2001,227,23,0.6,1.9,396.0,0.58,0.08,-3
2001,228,0,2.1,2.3,397.0,0.7,-0.52,-1
2001,228,1,2.4,2.1,390.0,0.6,-0.55,-2
2001,228,2,2.6,2.4,385.0,0.65,-0.58,-2
2001,228,3,3.1,2.7,376.0,0.69,-0.68,-3
2001,228,4,3.2,2.3,377.0,0.6,-0.68,-3
2001,228,5,4.3,2.5,377.0,0.69,-1.17,-2
2001,228,6,4.8,2.7,374.0,0.75,-1.35,0
2001,228,7,3.9,2.8,368.0,0.71,-0.7,1
2001,228,8,3.4,2.5,371.0,0.65,-0.37,-1
2001,228,9,1.3,3.1,372.0,0.82,0.52,0
2001,228,10,2.4,2.8,369.0,0.72,-0.11,-3
2001,228,11,2.4,2.3,367.0,0.61,0.04,-5
2001,228,12,2.5,2.5,362.0,0.63,0.04,-4
2001,228,13,3.6,2.8,358.0,0.68,-0.57,-2
2001,228,14,2.8,2.9,351.0,0.68,-0.25,-1
2001,228,15,1.1,3.0,346.0,0.79,0.21,1
2001,228,16,0.0,2.9,352.0,0.81,0.25,0
2001,228,17,0.9,2.8,357.0,0.73,-0.0,-2
2001,228,18,1.5,2.6,374.0,0.73,-0.22,-2
2001,228,19,2.2,2.8,358.0,0.73,-0.43,-1
2001,228,20,1.9,2.8,354.0,0.72,-0.39,-1
2001,228,21,0.7,3.3,353.0,0.77,-0.07,0
2001,228,22,1.3,3.7,354.0,0.87,-0.25,3
2001,228,23,0.3,3.6,352.0,0.84,0.14,4
2001,229,0,0.6,3.5,346.0,0.79,0.03,5
2001,229,1,1.5,3.6,347.0,0.81,-0.24,6
2001,229,2,1.3,3.7,351.0,0.86,-0.07,9
2001,229,3,1.8,4.0,353.0,0.94,-0.18,8
2001,229,4,1.9,4.0,347.0,0.91,-0.17,6
2001,229,5,-1.1,3.9,340.0,0.86,0.78,4
2001,229,6,1.2,4.1,344.0,0.94,0.17,0
2001,229,7,0.4,4.3,346.0,0.98,0.35,-2
2001,229,8,2.5,4.2,337.0,0.94,-0.17,-2
2001,229,9,1.8,4.3,335.0,0.95,0.1,1
2001,229,10,2.2,4.1,342.0,0.96,-0.0,2
2001,229,11,8.2,12.3,428.0,4.76,-0.86,39
2001,229,12,5.2,23.4,496.0,13.57,2.88,44
2001,229,13,5.5,28.1,482.0,15.18,1.93,27
2001,229,14,9.9,23.9,481.0,13.33,0.72,20
2001,229,15,6.5,23.3,471.0,11.15,2.03,16
2001,229,16,4.5,20.3,479.0,9.3,3.26,11
2001,229,17,-4.2,15.0,499.0,7.01,6.59,-3
2001,229,18,-11.3,14.6,501.0,6.88,9.07,-31
2001,229,19,-11.9,25.0,504.0,11.88,8.01,-58
2001,229,20,-6.5,29.2,520.0,15.61,4.37,-92
2001,229,21,15.4,23.4,485.0,10.63,-6.16,-105
2001,229,22,17.3,47.0,499.0,23.06,-8.43,-62
2001,229,23,22.1,22.4,545.0,12.36,-12.04,-67
2001,230,0,10.6,14.1,591.0,9.11,-7.15,-62
2001,230,1,10.7,12.4,599.0,7.79,-6.83,-68
2001,230,2,12.3,12.0,563.0,6.63,-7.15,-60
2001,230,3,13.7,6.4,528.0,3.12,-7.34,-63
2001,230,4,11.8,5.8,527.0,2.82,-6.38,-62
2001,230,5,10.7,4.4,533.0,2.27,-5.76,-62
2001,230,6,7.6,11.6,548.0,6.75,-4.44,-49
2001,230,7,7.9,6.6,551.0,3.55,-4.35,-58
2001,230,8,5.6,5.0,534.0,2.5,-3.79,-59
2001,230,9,4.8,5.1,525.0,2.44,-3.62,-56
2001,230,10,5.8,4.9,514.0,2.25,-4.21,-53
2001,230,11,6.3,6.0,513.0,2.81,-4.51,-47
2001,230,12,3.5,6.5,509.0,2.99,-3.61,-42
2001,230,13,4.7,5.8,494.0,2.49,-3.9,-39
2001,230,14,5.9,10.0,484.0,4.12,-3.53,-30
2001,230,15,2.3,9.5,512.0,4.39,-1.38,-23
2001,230,16,2.9,9.1,500.0,4.15,-1.55,-22
2001,230,17,4.1,12.6,489.0,5.53,-2.2,-18
2001,230,18,4.1,15.2,488.0,6.7,-2.2,-19
2001,230,19,4.4,12.0,484.0,5.11,-2.23,-22
2001,230,20,4.5,8.9,488.0,4.26,-2.2,-26
2001,230,21,4.8,7.8,491.0,3.84,-2.41,-25
2001,230,22,2.1,4.4,491.0,1.88,-0.98,-33
2001,230,23,1.4,3.0,488.0,1.28,-0.63,-35
2001,231,0,1.6,2.6,484.0,1.08,-0.77,-33
2001,231,1,1.2,2.7,483.0,1.14,-0.58,-31
2001,231,2,1.4,2.6,481.0,1.1,-0.67,-29
2001,231,3,2.5,3.6,488.0,1.55,-1.12,-26
2001,231,4,4.4,4.1,500.0,1.89,-2.0,-22
2001,231,5,5.2,4.7,496.0,2.14,-2.38,-19
2001,231,6,4.8,6.1,494.0,2.88,-2.17,-15
2001,231,7,3.7,9.0,488.0,3.98,-1.56,-12
2001,231,8,4.4,5.5,472.0,2.28,-1.7,-25
2001,231,9,5.1,7.7,468.0,3.47,-2.43,-17
2001,231,10,3.1,13.1,474.0,5.74,-1.47,-3
2001,231,11,2.7,13.7,468.0,5.75,-1.22,-4
2001,231,12,4.3,10.7,467.0,4.6,-1.73,0
2001,231,13,4.4,7.0,464.0,3.0,-2.23,-3
2001,231,14,2.6,5.9,462.0,2.44,-1.39,-6
2001,231,15,4.1,6.9,441.0,2.67,-1.85,-4
2001,231,16,4.2,4.7,419.0,1.66,-1.84,-8
2001,231,17,3.0,3.2,414.0,1.12,-1.32,-9
2001,231,18,0.9,3.2,416.0,1.05,-0.37,-7
2001,231,19,3.6,4.4,414.0,1.37,-1.66,-5
2001,231,20,3.8,4.2,424.0,1.37,-1.74,-9
2001,231,21,3.7,3.2,415.0,1.0,-1.62,-15
2001,231,22,2.0,3.1,406.0,0.95,-0.89,-16
2001,231,23,0.5,3.4,408.0,1.03,-0.24,-17
2001,232,0,0.7,3.5,407.0,1.05,-0.37,-17
2001,232,1,2.1,4.3,398.0,1.36,-0.99,-14
2001,232,2,0.5,5.0,394.0,1.55,-0.39,-10
2001,232,3,0.1,5.8,390.0,1.76,-0.0,-10
2001,232,4,1.0,5.0,386.0,1.49,-0.39,-11
2001,232,5,1.9,4.2,389.0,1.27,-0.82,-9
2001,232,6,1.5,3.4,384.0,1.0,-0.81,-9
2001,232,7,1.9,3.2,386.0,0.95,-0.89,-9
2001,232,8,1.2,3.1,382.0,0.9,-0.76,-11
2001,232,9,1.9,3.0,388.0,0.9,-1.16,-13
2001,232,10,2.2,3.9,394.0,1.21,-0.55,-13
2001,232,11,1.4,10.0,422.0,3.56,-0.76,-4
2001,232,12,2.2,10.8,423.0,3.86,-1.31,0
2001,232,13,-1.2,14.0,425.0,5.06,0.26,8
2001,232,14,2.3,11.8,418.0,4.12,-1.04,8
2001,232,15,2.0,9.1,417.0,3.16,-1.0,5
2001,232,16,2.5,5.1,392.0,1.57,-1.1,0
2001,232,17,3.6,4.0,387.0,1.2,-1.43,0
2001,232,18,2.1,5.3,388.0,1.6,-0.7,2
2001,232,19,2.4,6.9,406.0,2.27,-0.81,6
2001,232,20,1.4,10.8,416.0,3.74,-0.42,11
2001,232,21,1.3,12.1,407.0,4.01,-0.61,8
2001,232,22,2.1,11.0,412.0,3.73,-1.07,6
2001,232,23,4.1,8.3,413.0,2.83,-1.82,9
2001,233,0,4.5,8.8,406.0,2.71,-2.11,16
2001,233,1,2.1,10.8,396.0,3.18,-1.43,17
2001,233,2,4.8,10.8,395.0,3.23,-2.33,17
2001,233,3,5.7,8.6,400.0,2.69,-2.6,15
2001,233,4,4.6,8.2,413.0,2.81,-2.23,14
2001,233,5,2.0,5.9,422.0,2.2,-1.6,9
2001,233,6,1.2,6.5,428.0,2.49,-1.46,9
2001,233,7,1.1,7.3,442.0,2.87,-1.24,10
2001,233,8,-2.2,6.9,439.0,2.73,0.26,8
2001,233,9,0.9,7.0,451.0,3.05,-1.58,3
2001,233,10,-7.4,7.0,458.0,2.86,2.61,3
2001,233,11,4.6,7.3,475.0,3.06,-2.8,-4
2001,233,12,8.3,6.0,481.0,2.66,-4.14,6
2001,233,13,7.0,5.9,474.0,2.59,-3.56,17
2001,233,14,0.8,6.4,488.0,3.05,-1.12,23
2001,233,15,-4.9,7.3,480.0,3.29,2.3,21
2001,233,16,-0.2,6.5,476.0,2.88,-0.38,17
2001,233,17,-0.7,6.7,469.0,2.83,-0.14,16
2001,233,18,1.0,5.1,488.0,2.25,-1.02,7
2001,233,19,0.5,3.0,513.0,1.58,-1.08,-7
2001,233,20,2.8,1.9,506.0,0.95,-2.33,-11
2001,233,21,1.0,2.5,509.0,1.29,-1.37,-12
2001,233,22,2.2,3.7,529.0,2.01,-1.8,-6
2001,233,23,2.7,3.9,548.0,2.05,-1.92,-1
2001,234,0,2.3,3.8,547.0,2.04,-1.59,3
2001,234,1,0.9,3.9,554.0,2.39,-0.94,3
2001,234,2,-0.8,3.9,552.0,2.38,0.17,2
2001,234,3,-2.1,3.9,561.0,2.45,0.73,2
2001,234,4,-3.0,3.0,574.0,1.85,1.21,-4
2001,234,5,-2.7,3.0,579.0,1.83,1.1,-8
2001,234,6,-0.2,3.1,580.0,1.91,0.46,-12
2001,234,7,-0.1,2.8,576.0,1.69,-0.52,-10
2001,234,8,0.5,3.0,579.0,1.86,-1.04,-8
2001,234,9,-2.8,2.8,583.0,1.9,1.28,-7
2001,234,10,-3.8,2.8,574.0,1.85,2.47,-14
2001,234,11,-1.4,2.5,573.0,1.51,0.69,-21
2001,234,12,-1.9,2.3,601.0,1.55,0.36,-17
2001,234,13,-2.3,2.3,613.0,1.63,0.25,-15
2001,234,14,-2.3,2.2,626.0,1.62,1.19,-12
2001,234,15,-2.1,2.2,648.0,1.76,0.32,-17
2001,234,16,-2.2,2.3,599.0,1.57,1.2,-22
2001,234,17,-3.2,2.3,590.0,1.5,1.3,-23
2001,234,18,-3.6,2.6,593.0,1.74,1.48,-18
2001,234,19,-5.2,2.5,591.0,1.68,2.42,-25
2001,234,20,-5.1,2.4,543.0,1.38,2.33,-33
2001,234,21,-5.0,2.8,538.0,1.58,2.26,-28
2001,234,22,-3.0,2.8,528.0,1.45,1.16,-26
2001,234,23,-2.0,2.8,554.0,1.66,0.66,-20
2001,235,0,-1.9,2.9,558.0,1.71,0.84,-21
2001,235,1,-4.2,2.6,538.0,1.54,1.83,-21
2001,235,2,-1.4,3.1,515.0,1.66,0.1,-18
2001,235,3,-0.2,3.4,529.0,1.86,-0.53,-16
2001,235,4,-0.8,3.5,514.0,1.79,-0.36,-19
