Time,"BZ, nT (GSE)","SW Proton Density, N/cm^3","SW Plasma Speed, km/s",Flow pressure,E elecrtric field,"Dst-index, nT"
984931200,-2.7,999.9,320.0,99.99,1.18,-4
984934800,-0.3,999.9,320.0,99.99,-0.0,-7
984938400,1.4,999.9,317.0,99.99,-0.38,-5
984942000,-1.7,999.9,320.0,99.99,0.67,-1
984945600,0.1,999.9,322.0,99.99,0.1,0
984949200,-1.1,999.9,321.0,99.99,0.64,-3
984952800,-2.0,999.9,317.0,99.99,1.24,-4
984956400,-2.7,999.9,320.0,99.99,1.5,-7
984960000,-3.1,999.9,306.0,99.99,1.62,-8
984963600,-3.0,999.9,298.0,99.99,1.52,-10
984967200,-3.2,999.9,296.0,99.99,1.54,-11
984970800,-1.9,999.9,291.0,99.99,1.08,-12
984974400,-2.8,999.9,294.0,99.99,1.38,-9
984978000,-3.5,999.9,301.0,99.99,1.63,-10
984981600,-1.3,999.9,300.0,99.99,1.02,-14
984985200,0.3,999.9,299.0,99.99,0.45,-16
984988800,0.8,999.9,295.0,99.99,0.21,-10
984992400,-3.1,999.9,302.0,99.99,1.21,-6
984996000,1.1,999.9,311.0,99.99,-0.03,-11
984999600,3.3,17.4,355.0,4.32,-0.64,1
985003200,-5.0,14.1,394.0,4.55,2.96,-1
985006800,0.9,13.1,398.0,4.63,0.64,-22
985010400,5.2,13.1,395.0,5.11,-1.19,-26
985014000,3.0,8.2,426.0,2.81,0.17,-17
985017600,-12.9,7.1,478.0,2.92,7.27,-23
985021200,-9.5,9.7,490.0,4.22,6.22,-52
985024800,-9.1,23.5,464.0,9.4,4.55,-62
985028400,-5.6,11.4,459.0,5.18,5.09,-78
985032000,0.7,10.9,456.0,4.38,3.06,-88
985035600,-1.3,4.1,450.0,1.54,4.09,-105
985039200,1.5,7.7,443.0,2.75,2.97,-95
985042800,1.9,10.4,447.0,3.9,2.46,-86
985046400,-1.0,6.1,447.0,2.46,3.62,-83
985050000,-3.0,7.6,448.0,3.1,4.3,-73
985053600,-2.6,6.3,439.0,2.8,3.91,-74
985057200,-6.9,6.2,423.0,2.53,5.03,-76
985060800,-8.4,5.2,420.0,2.14,5.46,-87
985064400,-10.0,4.4,423.0,1.86,5.88,-104
985068000,-12.1,4.2,414.0,1.66,6.17,-105
985071600,-12.9,4.3,419.0,1.75,6.37,-122
985075200,-12.5,5.0,405.0,1.96,5.87,-129
985078800,-14.0,5.3,401.0,1.98,6.3,-123
985082400,-16.1,5.3,395.0,1.92,6.75,-126
985086000,-17.5,4.8,392.0,1.78,7.1,-137
985089600,-18.2,5.9,393.0,2.11,7.31,-145
985093200,-18.4,5.9,389.0,2.06,7.12,-149
985096800,-19.8,6.0,391.0,2.0,7.35,-134
985100400,-17.3,9.3,392.0,3.07,5.06,-148
985104000,-16.2,10.5,387.0,3.5,4.45,-146
985107600,-14.3,9.8,384.0,3.12,3.15,-134
985111200,-15.4,11.0,384.0,3.26,3.8,-127
985114800,-13.9,5.8,381.0,1.75,2.4,-130
985118400,-12.8,3.3,382.0,1.01,1.72,-126
985122000,-10.8,3.4,377.0,1.0,0.64,-118
985125600,-9.4,3.2,379.0,0.98,0.04,-111
985129200,-9.1,3.3,370.0,0.99,0.07,-100
985132800,-8.3,3.6,361.0,0.99,-0.11,-83
985136400,-8.3,4.4,366.0,1.3,0.18,-77
985140000,-6.7,5.8,369.0,1.77,-0.26,-75
985143600,-4.8,5.3,346.0,1.29,-0.66,-75
985147200,-3.7,5.1,339.0,1.19,-0.75,-78
985150800,-3.1,999.9,337.0,99.99,-0.71,-79
985154400,-2.7,999.9,333.0,99.99,-0.57,-82
985158000,-2.7,999.9,333.0,99.99,-0.4,-77
985161600,-3.1,999.9,333.0,99.99,-0.1,-71
985165200,-1.9,999.9,331.0,99.99,-0.36,-65
985168800,-2.7,999.9,331.0,99.99,-0.03,-65
985172400,-2.6,999.9,326.0,99.99,-0.07,-63
985176000,-1.7,999.9,319.0,99.99,-0.35,-66
985179600,-1.4,999.9,308.0,99.99,-0.52,-65
985183200,-1.4,999.9,292.0,99.99,-0.55,-62
985186800,-1.5,999.9,296.0,99.99,-0.65,-61
985190400,-0.7,999.9,296.0,99.99,-0.98,-58
985194000,1.1,999.9,294.0,99.99,-1.53,-54
985197600,2.8,999.9,286.0,99.99,-1.86,-52
985201200,1.6,999.9,299.0,99.99,-1.82,-52
985204800,1.0,999.9,303.0,99.99,-1.79,-52
985208400,1.4,999.9,295.0,99.99,-1.89,-52
985212000,1.6,999.9,294.0,99.99,-1.94,-55
985215600,2.2,999.9,289.0,99.99,-1.94,-52
985219200,2.2,999.9,289.0,99.99,-1.82,-48
985222800,0.9,999.9,292.0,99.99,-1.61,-44
985226400,1.2,999.9,292.0,99.99,-1.49,-42
985230000,2.5,999.9,287.0,99.99,-1.81,-40
985233600,0.9,999.9,303.0,99.99,-1.24,-41
985237200,1.4,999.9,292.0,99.99,-1.31,-39
985240800,3.2,999.9,302.0,99.99,-1.6,-37
985244400,2.3,999.9,302.0,99.99,-1.12,-32
985248000,7.0,999.9,320.0,99.99,-2.4,-30
985251600,6.5,999.9,315.0,99.99,-2.02,-23
985255200,4.0,999.9,316.0,99.99,-1.14,-21
985258800,4.5,999.9,305.0,99.99,-1.34,-17
985262400,4.5,999.9,304.0,99.99,-1.09,-12
985266000,7.9,31.6,309.0,6.67,-2.1,-2
985269600,14.2,23.2,343.0,6.2,-3.64,6
985273200,-0.5,9.9,357.0,2.56,2.0,-12
985276800,-0.3,12.6,366.0,3.38,1.98,-20
985280400,-6.5,15.9,364.0,3.73,2.37,-29
985284000,3.1,19.5,376.0,4.86,0.11,-32
985287600,0.5,14.5,378.0,3.68,1.21,-34
985291200,-0.1,12.4,376.0,3.34,1.65,-37
985294800,3.1,12.9,373.0,3.5,0.86,-42
985298400,2.6,15.8,384.0,4.36,0.65,-45
985302000,2.8,14.6,381.0,3.99,0.27,-44
985305600,-0.7,13.4,394.0,3.92,1.22,-42
985309200,-3.6,13.3,394.0,3.89,1.89,-44
985312800,-3.5,13.3,395.0,3.84,1.58,-49
985316400,-5.0,13.8,396.0,4.03,1.98,-53
985320000,-5.1,13.2,394.0,3.82,1.81,-54
985323600,0.6,9.7,401.0,2.83,1.12,-58
985327200,0.8,8.3,400.0,2.37,1.0,-54
985330800,-1.2,7.5,404.0,2.18,1.62,-55
985334400,-3.4,9.2,400.0,2.65,2.16,-49
985338000,-2.3,8.9,409.0,2.7,1.8,-56
985341600,-2.5,6.7,410.0,2.11,2.01,-62
985345200,-1.9,6.9,413.0,2.26,1.69,-56
985348800,-3.2,8.0,416.0,2.62,2.29,-51
985352400,-2.6,10.2,418.0,3.62,1.88,-51
985356000,-5.4,8.9,414.0,3.03,3.1,-57
985359600,-1.9,9.8,414.0,3.48,1.74,-70
985363200,-0.2,11.1,413.0,3.84,0.87,-75
985366800,3.1,13.1,416.0,4.66,-0.71,-64
985370400,-2.4,11.7,405.0,3.88,1.58,-52
985374000,-2.9,11.8,407.0,3.88,1.3,-54
985377600,-2.9,11.2,414.0,3.95,1.74,-50
985381200,5.3,11.7,407.0,3.83,-2.28,-56
985384800,7.4,10.2,405.0,3.45,-2.43,-50
985388400,7.4,10.4,413.0,3.6,-2.64,-43
985392000,6.6,11.2,416.0,4.26,-3.0,-39
985395600,3.4,11.5,423.0,4.71,-1.65,-35
985399200,3.2,11.1,420.0,4.17,-0.55,-32
985402800,6.0,13.0,426.0,5.03,-2.98,-29
985406400,-0.8,11.1,431.0,4.13,0.13,-27
985410000,-3.8,12.0,437.0,4.32,2.53,-33
985413600,-0.6,20.3,432.0,7.14,1.08,-43
985417200,0.7,16.6,443.0,6.18,0.4,-43
985420800,1.2,15.2,438.0,5.49,-0.0,-33
985424400,1.0,15.7,435.0,5.62,-0.39,-23
985428000,0.0,14.1,434.0,5.0,0.13,-26
985431600,-0.1,13.0,434.0,4.65,0.17,-29
985435200,-1.9,13.2,433.0,4.68,1.0,-27
985438800,-2.1,13.2,436.0,4.73,0.96,-22
985442400,-1.3,14.1,430.0,5.05,0.82,-24
985446000,2.4,15.2,428.0,5.38,-0.98,-24
985449600,0.8,16.2,425.0,5.55,-0.21,-19
985453200,-3.7,15.5,424.0,5.44,1.02,-14
985456800,-2.1,9.9,421.0,3.41,-0.38,-21
985460400,-1.1,7.5,410.0,2.49,-0.74,-17
985464000,-0.3,6.3,398.0,1.98,-1.03,-19
985467600,-0.8,5.8,396.0,1.83,-0.83,-20
985471200,-1.7,4.8,391.0,1.48,-0.43,-24
985474800,-0.8,4.8,394.0,1.55,-0.63,-27
985478400,-0.5,4.8,402.0,1.64,-0.36,-26
985482000,-1.1,4.9,398.0,1.61,-0.2,-26
985485600,-1.1,5.1,403.0,1.7,0.08,-24
985489200,-1.9,5.6,409.0,1.91,0.9,-23
985492800,1.3,5.6,411.0,1.9,-0.53,-23
985496400,1.7,5.7,428.0,2.1,-0.21,-20
985500000,-0.1,6.0,436.0,2.23,0.52,-20
985503600,-1.8,6.1,442.0,2.31,1.15,-23
985507200,-0.4,6.4,436.0,2.37,0.7,-25
985510800,0.3,5.4,435.0,1.97,0.39,-26
985514400,0.0,5.6,428.0,1.99,0.43,-24
985518000,-0.4,5.8,429.0,2.07,0.47,-22
985521600,-0.2,5.5,427.0,1.98,0.3,-22
985525200,-0.1,5.0,430.0,1.84,-0.09,-22
985528800,2.3,4.1,425.0,1.46,-1.23,-22
985532400,2.8,3.9,425.0,1.37,-1.27,-20
985536000,1.8,3.6,410.0,1.16,-1.11,-18
985539600,2.5,3.4,409.0,1.08,-1.39,-15
985543200,-1.6,3.3,409.0,1.04,0.12,-13
985546800,-2.0,3.7,411.0,1.21,0.45,-14
985550400,-0.4,3.6,416.0,1.18,-0.5,-14
985554000,-0.1,3.4,402.0,1.04,-0.64,-13
985557600,0.7,3.6,394.0,1.06,-0.75,-15
985561200,0.7,3.6,395.0,1.1,-0.55,-16
985564800,0.4,3.8,387.0,1.1,-0.35,-17
985568400,0.9,3.6,384.0,1.03,-0.81,-16
985572000,0.6,4.2,383.0,1.17,-0.88,-13
985575600,0.3,4.5,376.0,1.19,-0.71,-12
985579200,-0.4,4.7,372.0,1.18,-0.48,-13
985582800,-0.2,4.7,363.0,1.13,-0.44,-13
985586400,1.4,6.0,356.0,1.42,-0.93,-13
985590000,1.5,6.6,358.0,1.62,-0.86,-9
985593600,0.0,7.5,354.0,1.77,-0.35,-4
985597200,0.5,8.6,353.0,2.05,-0.49,-2
985600800,-1.8,8.2,356.0,1.98,0.57,-2
985604400,-2.9,6.4,353.0,1.53,1.13,-6
985608000,-1.5,5.6,350.0,1.33,0.39,-8
985611600,1.9,999.9,345.0,99.99,-0.97,-11
985615200,1.2,999.9,341.0,99.99,-0.61,-8
985618800,0.5,999.9,345.0,99.99,-0.48,-9
985622400,0.8,999.9,334.0,99.99,-0.67,-8
985626000,-1.7,999.9,328.0,99.99,0.3,-6
985629600,-2.6,999.9,327.0,99.99,0.56,-5
985633200,-1.4,999.9,326.0,99.99,0.1,-6
985636800,-0.5,999.9,325.0,99.99,-0.33,-5
985640400,-1.2,999.9,326.0,99.99,-0.23,-2
985644000,1.4,5.0,339.0,1.1,-0.54,-5
985647600,0.4,4.9,352.0,1.13,0.32,-7
985651200,-1.5,5.3,367.0,1.35,0.95,-11
985654800,-1.0,6.3,369.0,1.65,0.92,-7
985658400,1.9,18.0,402.0,5.64,-0.84,4
985662000,-2.0,19.1,406.0,6.16,-0.08,5
985665600,2.1,17.4,400.0,5.34,-1.88,-4
985669200,2.6,13.4,406.0,4.21,-2.64,2
985672800,-2.0,12.4,414.0,4.0,-1.24,1
985676400,-3.1,9.8,413.0,3.14,-0.58,-5
985680000,-3.1,9.5,410.0,2.97,-0.2,-3
985683600,-5.5,12.8,422.0,4.28,1.22,3
985687200,4.6,11.9,413.0,3.89,-2.06,-2
985690800,6.4,10.9,421.0,3.83,-2.65,2
985694400,0.9,9.0,421.0,3.2,-1.22,1
985698000,3.1,8.0,420.0,2.93,-2.1,-1
985701600,3.1,7.8,424.0,2.89,-1.95,-2
985705200,4.8,8.7,426.0,3.28,-1.36,-2
985708800,-1.9,8.1,429.0,2.98,-0.17,-4
985712400,-0.8,6.6,427.0,2.3,-1.24,2
985716000,10.4,11.4,508.0,5.54,-7.47,22
985719600,-5.9,13.6,548.0,7.83,-2.14,36
985723200,-17.4,13.3,561.0,8.05,4.71,14
985726800,-12.7,25.0,590.0,17.03,3.3,-1
985730400,-6.1,14.7,613.0,11.44,-0.92,-39
985734000,-1.9,5.3,629.0,4.94,-2.96,-51
985737600,0.9,5.5,627.0,4.62,-3.57,-51
985741200,3.1,5.2,614.0,4.27,-3.93,-56
985744800,4.3,5.0,612.0,4.73,-4.1,-55
985748400,5.9,4.6,597.0,4.04,-4.42,-50
985752000,7.2,4.6,593.0,3.87,-4.86,-46
985755600,10.3,3.2,612.0,2.77,-5.94,-43
985759200,9.6,2.9,605.0,2.35,-5.81,-41
985762800,-2.7,4.1,639.0,3.32,-0.38,-38
985766400,-6.2,8.5,633.0,7.28,2.22,-30
985770000,5.4,10.2,645.0,9.3,-3.42,-36
985773600,3.4,10.4,633.0,9.19,-2.09,-37
985777200,1.7,12.1,611.0,9.47,-0.67,-34
985780800,-6.5,11.4,582.0,8.56,3.96,-39
985784400,-2.4,6.3,597.0,5.19,2.21,-69
985788000,-1.4,4.1,591.0,3.36,1.65,-86
985791600,-1.7,1.6,606.0,1.42,1.15,-87
985795200,-1.2,3.2,611.0,2.9,0.55,-79
985798800,0.4,5.1,620.0,3.84,-0.5,-58
985802400,3.8,2.8,619.0,2.02,-1.8,-64
985806000,4.7,2.3,609.0,1.53,-2.62,-55
985809600,3.8,2.1,601.0,1.41,-1.92,-51
985813200,1.0,2.5,594.0,1.66,0.59,-48
985816800,0.1,2.6,577.0,1.63,0.52,-54
985820400,-2.0,2.7,562.0,1.56,0.73,-55
985824000,-2.7,3.0,567.0,1.78,1.19,-53
985827600,-2.5,3.2,560.0,1.86,1.29,-53
985831200,-0.7,4.1,548.0,2.33,0.33,-45
985834800,-1.7,3.0,545.0,1.68,0.93,-45
985838400,-2.8,2.5,534.0,1.31,1.55,-51
985842000,-3.0,4.3,551.0,2.39,1.38,-47
985845600,-1.2,7.1,552.0,3.97,0.61,-31
985849200,-0.8,6.6,548.0,3.95,0.16,-33
985852800,0.9,7.2,561.0,4.71,-0.62,-32
985856400,2.2,7.6,553.0,4.69,-1.27,-30
985860000,0.9,7.5,543.0,4.61,-0.54,-23
985863600,1.4,5.6,532.0,3.24,-0.8,-28
985867200,0.8,5.9,521.0,3.38,-0.31,-27
985870800,0.3,5.0,521.0,2.95,-0.1,-28
985874400,-0.1,3.5,512.0,1.98,-0.05,-28
985878000,-0.5,5.3,503.0,2.9,-0.05,-20
985881600,-0.2,4.6,497.0,2.42,0.15,-30
985885200,0.2,2.2,489.0,1.03,0.24,-28
985888800,-0.2,4.1,480.0,1.82,0.24,-23
985892400,-1.6,4.2,486.0,2.0,0.29,-21
985896000,-0.4,4.3,484.0,2.15,-0.24,-22
985899600,0.3,3.8,475.0,1.79,-0.43,-26
985903200,-0.9,2.8,477.0,1.31,0.05,-31
985906800,-1.2,3.8,466.0,1.71,0.14,-31
985910400,-0.7,4.1,461.0,1.78,-0.14,-31
985914000,-0.8,3.5,466.0,1.51,-0.14,-27
985917600,-1.3,2.7,467.0,1.14,-0.0,-24
985921200,-0.1,3.8,461.0,1.56,-0.37,-22
985924800,0.0,5.4,453.0,2.15,-0.23,-17
985928400,0.2,5.8,452.0,2.21,-0.23,-15
985932000,0.2,4.5,452.0,1.7,-0.09,-16
985935600,-0.3,5.2,449.0,1.95,0.18,-16
985939200,0.0,5.3,447.0,1.95,0.04,-14
985942800,-0.5,6.3,438.0,2.2,0.35,-12
985946400,-0.3,6.9,438.0,2.49,0.26,-18
985950000,-0.8,5.8,432.0,2.04,0.26,-22
985953600,-0.3,7.5,428.0,2.59,-0.0,-14
985957200,-0.8,8.4,430.0,2.88,0.3,-16
985960800,0.7,8.7,427.0,3.07,-0.3,-15
985964400,-0.2,9.1,417.0,3.23,0.38,-9
985968000,0.4,9.0,407.0,3.1,0.2,-9
985971600,0.4,8.2,403.0,2.86,0.2,-3
985975200,1.9,9.0,405.0,3.14,-0.45,10
985978800,2.6,6.5,402.0,2.29,-0.6,1
985982400,0.7,9.0,415.0,3.26,-0.33,6
985986000,-0.3,11.5,415.0,4.14,-0.0,5
985989600,-1.0,16.4,421.0,6.35,0.38,15
985993200,-4.2,24.0,430.0,9.46,1.25,5
985996800,-4.2,26.0,424.0,10.68,1.36,0
986000400,17.9,29.6,562.0,21.86,-14.61,3
986004000,-1.8,11.5,639.0,9.88,-10.86,5
986007600,3.4,22.3,703.0,25.25,0.7,26
986011200,-22.1,37.9,716.0,44.13,15.47,-8
986014800,-27.8,29.8,701.0,34.14,19.63,-156
986018400,-46.3,11.3,685.0,12.89,30.62,-262
986022000,-40.3,13.1,671.0,14.38,24.36,-351
986025600,12.7,17.5,644.0,18.42,-12.49,-387
986029200,24.7,19.8,589.0,18.86,-17.02,-346
986032800,22.1,25.2,584.0,23.6,-14.25,-317
986036400,14.7,20.8,601.0,20.07,-8.47,-292
986040000,-1.7,26.1,615.0,28.62,0.74,-259
986043600,14.3,11.6,618.0,10.74,-4.88,-249
986047200,-0.9,10.4,622.0,10.7,3.23,-220
986050800,-33.3,7.6,617.0,8.25,21.35,-222
986054400,-30.9,4.5,604.0,4.51,19.45,-214
986058000,-30.0,11.9,599.0,11.27,17.55,-247
986061600,-25.6,12.5,611.0,11.56,13.69,-254
986065200,-21.7,8.7,615.0,7.91,14.08,-269
986068800,-13.6,15.5,598.0,13.59,6.7,-256
986072400,-17.7,5.0,548.0,3.9,5.04,-284
986076000,1.4,5.0,655.0,5.55,-2.95,-269
986079600,-0.8,8.3,723.0,11.3,-7.16,-233
986083200,5.7,3.1,766.0,4.69,-7.74,-228
986086800,2.8,2.9,772.0,4.42,-4.09,-213
986090400,1.3,2.1,771.0,3.29,-3.32,-205
986094000,0.5,1.7,765.0,2.71,-2.29,-193
986097600,5.9,1.3,767.0,1.77,-3.91,-181
986101200,-6.3,2.1,822.0,3.19,3.78,-166
986104800,-7.1,1.9,809.0,2.49,4.29,-161
986108400,-2.4,2.1,821.0,2.83,0.57,-162
986112000,2.9,1.7,818.0,2.28,-2.94,-148
986115600,2.7,1.2,803.0,1.55,-2.73,-138
986119200,2.8,0.9,800.0,1.15,-2.64,-142
986122800,1.8,0.8,792.0,1.0,-1.66,-142
986126400,3.0,1.0,766.0,1.17,-2.14,-134
986130000,1.7,1.0,756.0,1.14,-1.29,-126
986133600,1.3,0.7,748.0,0.78,-0.37,-116
986137200,0.1,0.7,733.0,0.75,0.51,-110
986140800,0.6,0.8,721.0,0.83,0.22,-105
986144400,-0.3,1.0,699.0,0.98,1.12,-98
986148000,-0.3,1.1,684.0,1.03,1.23,-91
986151600,-0.3,1.2,672.0,1.08,1.28,-87
986155200,-0.5,1.2,657.0,1.04,1.71,-86
986158800,-1.1,1.1,666.0,0.98,2.4,-80
986162400,-2.3,1.5,657.0,1.42,3.09,-83
986166000,-2.5,2.5,648.0,2.5,2.85,-91
986169600,-1.6,2.7,633.0,2.48,2.09,-99
986173200,-1.3,3.2,622.0,2.94,1.8,-99
986176800,-1.6,3.5,612.0,2.92,1.84,-99
986180400,-1.4,2.7,599.0,2.24,1.8,-101
986184000,-0.7,2.5,598.0,1.98,1.08,-101
986187600,-0.6,2.4,589.0,1.79,0.59,-99
986191200,-1.7,2.3,583.0,1.75,1.52,-87
986194800,-1.5,2.8,579.0,2.13,1.16,-86
986198400,-0.8,2.2,574.0,1.65,0.86,-84
986202000,0.6,1.4,563.0,1.01,0.06,-78
986205600,-0.2,1.1,560.0,0.72,0.34,-75
986209200,1.6,1.7,556.0,1.1,-0.67,-61
986212800,0.7,1.2,552.0,0.79,-0.11,-59
986216400,-1.7,1.2,550.0,0.78,1.16,-56
986220000,-1.3,1.3,552.0,0.83,0.99,-59
986223600,-0.8,1.1,546.0,0.69,0.76,-66
986227200,-1.5,1.2,541.0,0.76,1.14,-61
986230800,-1.4,1.1,536.0,0.72,1.18,-60
986234400,-1.3,1.2,536.0,0.8,1.18,-55
986238000,-1.0,1.3,552.0,0.89,1.05,-48
986241600,1.1,1.9,549.0,1.29,-0.27,-49
986245200,2.1,1.7,548.0,1.11,-0.66,-43
986248800,1.8,1.6,537.0,1.05,-0.38,-38
986252400,1.9,1.6,529.0,1.0,-0.53,-42
986256000,1.4,1.9,524.0,1.32,-0.26,-41
986259600,2.5,2.7,526.0,1.71,-0.89,-36
986263200,3.5,2.0,517.0,1.21,-1.34,-37
986266800,3.8,2.2,511.0,1.32,-1.69,-34
986270400,1.3,2.7,501.0,1.59,-0.6,-30
986274000,0.3,2.7,497.0,1.58,-0.05,-32
986277600,2.5,2.3,494.0,1.32,-1.09,-36
986281200,1.5,2.3,488.0,1.22,-0.88,-35
986284800,1.7,2.3,477.0,1.15,-0.95,-33
986288400,0.8,2.6,475.0,1.37,-0.57,-30
986292000,1.3,2.1,473.0,1.16,-0.76,-33
986295600,1.8,2.6,477.0,1.45,-1.05,-32
986299200,3.0,2.5,473.0,1.4,-1.51,-32
986302800,1.8,2.8,466.0,1.52,-0.93,-28
986306400,-0.6,3.9,460.0,1.91,-0.05,-27
986310000,-1.9,4.6,451.0,2.33,0.36,-25
986313600,-3.3,5.2,449.0,2.44,0.94,-22
986317200,-1.9,3.2,456.0,1.32,0.18,-28
986320800,1.8,3.2,447.0,1.17,-0.98,-26
986324400,1.2,3.5,449.0,1.37,-0.9,-20
986328000,0.6,3.6,453.0,1.49,-0.59,-17
986331600,3.2,3.9,460.0,1.7,-1.38,-18
986335200,-1.1,3.9,452.0,1.66,-0.27,-20
986338800,-2.2,4.1,458.0,1.65,0.18,-23
986342400,-1.6,4.1,450.0,1.56,-0.18,-27
986346000,-2.6,4.0,461.0,1.58,-0.09,-25
986349600,0.7,4.3,450.0,1.66,-0.63,-26
986353200,-2.8,4.6,453.0,1.83,0.63,-25
986356800,2.5,4.5,462.0,1.87,-1.89,-28
986360400,0.5,4.1,440.0,1.53,-0.79,-25
986364000,2.7,4.8,463.0,1.99,-1.81,-19
986367600,0.1,6.3,492.0,2.96,-0.74,-13
986371200,1.8,6.9,478.0,3.09,-1.15,-11
986374800,5.8,5.8,501.0,2.9,-2.76,-7
986378400,5.0,5.9,490.0,2.75,-2.69,-7
986382000,4.7,5.6,497.0,2.61,-2.78,-8
986385600,1.0,3.6,500.0,1.67,-1.3,-11
986389200,2.4,4.4,493.0,1.99,-1.77,-9
986392800,2.1,3.6,486.0,1.63,-1.56,-9
986396400,0.7,6.8,634.0,5.11,-3.36,15
986400000,-3.4,5.9,709.0,5.49,-1.06,7
986403600,10.7,6.4,670.0,5.3,-4.82,-3
986407200,-4.4,6.5,765.0,7.22,0.15,-6
986410800,8.0,4.8,768.0,5.11,-7.53,-20
986414400,6.8,5.1,713.0,4.61,-5.49,-14
986418000,6.5,2.7,715.0,2.44,-4.5,-22
986421600,3.9,2.2,726.0,2.09,-3.41,-30
986425200,3.0,2.6,685.0,2.26,-2.47,-31
986428800,1.5,3.0,660.0,2.44,-1.12,-29
986432400,0.5,2.2,659.0,1.84,1.19,-28
986436000,-0.3,1.5,699.0,1.37,1.54,-32
986439600,0.6,1.5,698.0,1.33,0.07,-36
986443200,-0.3,1.5,686.0,1.29,0.27,-36
986446800,-2.1,1.5,672.0,1.24,1.68,-34
986450400,-4.9,2.1,651.0,1.63,3.58,-36
986454000,-2.7,2.2,646.0,1.66,2.07,-50
986457600,0.1,2.7,661.0,2.15,-0.26,-42
986461200,-4.2,2.6,642.0,1.99,2.89,-26
986464800,-3.2,2.4,636.0,1.8,2.35,-34
986468400,1.8,2.3,613.0,1.6,-0.86,-48
986472000,3.2,2.2,616.0,1.53,-2.46,-38
986475600,2.7,2.9,600.0,1.93,-1.98,-29
986479200,3.4,3.4,587.0,2.09,-2.58,-30
986482800,0.8,3.9,586.0,2.55,-1.0,-28
986486400,-2.9,3.7,575.0,2.29,0.81,-26
986490000,-3.8,4.5,578.0,3.01,1.79,-21
986493600,5.3,2.8,575.0,1.73,-3.51,-31
986497200,2.4,2.2,573.0,1.3,-3.44,-28
986500800,1.6,3.1,558.0,1.77,-3.01,-20
986504400,-2.9,4.8,547.0,2.65,0.49,-13
986508000,-1.2,3.8,551.0,2.15,-0.28,-25
986511600,2.0,4.1,540.0,2.48,-2.86,-30
986515200,1.9,5.0,530.0,2.89,-2.49,-23
986518800,2.3,6.0,536.0,3.55,-1.66,-18
986522400,3.7,4.4,524.0,2.44,-2.72,-22
986526000,4.5,4.4,515.0,2.26,-2.78,-22
986529600,4.8,4.5,511.0,2.24,-2.61,-23
986533200,4.3,5.2,517.0,2.57,-2.07,-20
986536800,-2.6,4.9,505.0,2.5,1.62,-21
986540400,-1.7,4.9,496.0,2.41,1.19,-31
986544000,0.7,4.8,496.0,2.18,-0.0,-30
986547600,2.1,4.3,492.0,1.9,-1.13,-22
986551200,3.0,4.8,488.0,2.19,-1.37,-18
986554800,1.1,4.6,486.0,2.2,-0.05,-20
986558400,3.5,3.6,491.0,1.87,-1.28,-21
986562000,2.9,4.1,492.0,2.09,-1.03,-15
986565600,0.1,6.1,504.0,3.15,0.45,-10
986569200,-0.4,7.5,495.0,3.68,0.54,-12
986572800,0.0,6.8,493.0,3.08,0.54,-8
986576400,0.6,6.2,482.0,2.75,0.48,-6
986580000,0.3,7.2,472.0,3.12,0.8,-6
986583600,-2.3,6.3,474.0,2.8,1.71,-8
986587200,-3.2,5.6,474.0,2.59,1.0,-22
986590800,-2.2,5.4,468.0,2.46,0.05,-23
986594400,-1.4,5.6,452.0,2.35,0.05,-21
986598000,-1.1,6.3,448.0,2.55,-0.18,-18
986601600,-2.2,9.4,452.0,3.53,1.08,-10
986605200,-2.8,10.3,463.0,4.12,2.04,-13
986608800,0.9,3.6,449.0,1.35,0.31,-35
986612400,-3.0,5.9,460.0,2.26,1.75,-29
986616000,-1.8,2.0,486.0,0.86,1.6,-39
986619600,0.5,4.6,467.0,1.93,0.09,-40
986623200,-2.2,1.7,468.0,0.7,1.54,-41
986626800,-1.5,1.8,461.0,0.71,1.06,-42
986630400,-2.1,3.2,442.0,1.21,1.19,-38
986634000,-2.5,2.9,437.0,1.05,1.27,-39
986637600,-2.1,2.7,432.0,0.99,1.08,-41
986641200,-1.4,2.8,444.0,1.1,0.8,-42
986644800,-0.1,3.2,446.0,1.23,0.36,-40
986648400,-0.3,3.2,449.0,1.28,0.54,-36
986652000,-2.4,3.4,461.0,1.41,1.29,-34
986655600,0.4,2.9,440.0,1.09,0.22,-36
986659200,-0.1,3.2,445.0,1.27,0.36,-33
986662800,-0.5,5.2,474.0,2.46,0.71,-20
986666400,4.8,8.2,533.0,5.24,0.16,-11
986670000,3.6,8.0,520.0,4.67,0.78,-16
986673600,3.2,7.6,526.0,4.61,1.05,-18
986677200,5.7,7.2,521.0,4.02,-1.35,-26
986680800,3.5,6.3,508.0,3.46,-0.3,-31
986684400,3.2,6.2,525.0,3.53,-0.1,-28
986688000,2.1,5.6,504.0,2.78,0.2,-30
986691600,4.0,4.9,481.0,2.28,-1.39,-33
986695200,3.3,4.7,479.0,2.2,-0.53,-26
986698800,2.9,4.5,481.0,2.17,-0.63,-23
986702400,1.9,3.7,481.0,1.72,0.14,-23
986706000,0.2,3.2,470.0,1.42,0.47,-25
986709600,-1.4,3.2,477.0,1.4,0.91,-28
986713200,-3.6,3.2,479.0,1.43,1.96,-31
986716800,-3.1,3.2,482.0,1.47,1.69,-34
